TransactionID,TransactionCode,TransactionTypeID,SourceAccountID,DestinationAccountID,EmployeeID,Channel,Amount,Fee,TransactionDate,Description,Status
9126,TX00009126,1,,792,6,Counter,2900000,0,2024-01-19 21:01:09,Giao dịch thường,Success
9102,TX00009102,3,487,517,10,Counter,5000000,2500,2024-01-19 21:05:33,Rút tiền ATM,Success
5129,TX00005129,3,12,112,,InternetBanking,15500000,7750,2024-01-19 21:38:53,Chuyển khoản nội bộ,Success
5650,TX00005650,1,,162,23,Counter,5300000,0,2024-01-19 21:54:57,Nộp tiền mặt,Success
10328,TX00010328,3,186,362,,InternetBanking,500000,0,2024-01-20 00:24:19,Nộp tiền mặt,Success
8035,TX00008035,1,,423,24,Counter,14500000,0,2024-01-20 00:56:40,Nộp tiền mặt,Success
5872,TX00005872,3,731,700,10,Counter,12100000,6050,2024-01-20 01:40:46,Thanh toán điện/nước/internet,Success
10307,TX00010307,3,660,617,41,Counter,20600000,10300,2024-01-20 02:48:56,Rút tiền ATM,Success
8469,TX00008469,1,,809,21,Counter,5000000,0,2024-01-20 03:15:09,Thanh toán điện/nước/internet,Success
7573,TX00007573,2,541,,37,Counter,17300000,0,2024-01-20 05:49:30,Chuyển khoản nội bộ,Success
8112,TX00008112,2,360,,2,Counter,13200000,13200,2024-01-20 06:27:23,Giao dịch thường,Success
11858,TX00011858,3,224,95,46,Counter,500000,250,2024-01-20 07:18:44,Giao dịch thường,Success
1436,TX00001436,3,385,403,41,Counter,17100000,8550,2024-01-20 08:47:53,Chuyển khoản nội bộ,Success
11017,TX00011017,4,399,,3,Counter,4300000,3000,2024-01-20 12:16:23,Rút tiền ATM,Success
2752,TX00002752,3,852,609,27,Counter,400000,200,2024-01-20 12:17:31,Nộp tiền mặt,Success
4657,TX00004657,1,,103,36,Counter,12100000,0,2024-01-20 13:12:49,Chuyển khoản nội bộ,Success
548,TX00000548,2,26,,,InternetBanking,2400000,0,2024-01-20 14:27:54,Chuyển khoản nội bộ,Success
11728,TX00011728,1,,458,13,Counter,5100000,0,2024-01-20 17:40:11,Rút tiền ATM,Success
4593,TX00004593,3,716,710,33,Counter,10000000,5000,2024-01-20 18:47:58,Giao dịch thường,Success
11792,TX00011792,3,816,325,,ATM,400000,200,2024-01-20 18:58:01,Rút tiền ATM,Success
8654,TX00008654,3,14,256,,InternetBanking,8900000,4450,2024-01-21 00:14:16,Thanh toán điện/nước/internet,Success
9803,TX00009803,3,662,223,25,Counter,200000,100,2024-01-21 03:49:57,Thanh toán điện/nước/internet,Success
8651,TX00008651,2,632,,11,Counter,4600000,0,2024-01-21 04:13:13,Thanh toán điện/nước/internet,Success
710,TX00000710,3,42,27,43,Counter,3700000,0,2024-01-21 04:31:47,Giao dịch thường,Success
11698,TX00011698,3,455,852,,InternetBanking,200000,100,2024-01-21 04:33:58,Chuyển khoản nội bộ,Success
1658,TX00001658,4,571,,,InternetBanking,5700000,10000,2024-01-21 05:06:36,Giao dịch thường,Success
1634,TX00001634,3,725,511,45,Counter,3100000,1550,2024-01-21 05:49:11,Thanh toán điện/nước/internet,Success
9254,TX00009254,1,,72,28,Counter,1000000,0,2024-01-21 05:49:24,Thanh toán điện/nước/internet,Success
6521,TX00006521,4,110,,13,Counter,5400000,10000,2024-01-21 07:42:00,Nộp tiền mặt,Success
3753,TX00003753,2,17,,5,Counter,300000,0,2024-01-21 12:03:31,Thanh toán điện/nước/internet,Success
8187,TX00008187,4,292,,,InternetBanking,1700000,5000,2024-01-21 13:16:07,Chuyển khoản nội bộ,Success
598,TX00000598,3,454,449,41,Counter,30300000,15150,2024-01-21 13:51:26,Thanh toán điện/nước/internet,Success
11269,TX00011269,2,560,,2,Counter,300000,0,2024-01-21 14:51:45,Chuyển khoản nội bộ,Success
10701,TX00010701,3,286,319,24,Counter,25700000,0,2024-01-21 18:32:59,Nộp tiền mặt,Success
8414,TX00008414,3,356,47,,InternetBanking,13300000,0,2024-01-21 22:32:28,Chuyển khoản nội bộ,Success
7912,TX00007912,4,427,,,InternetBanking,1700000,10000,2024-01-21 23:31:14,Giao dịch thường,Success
2770,TX00002770,1,,743,37,Counter,2900000,0,2024-01-21 23:49:16,Rút tiền ATM,Success
11474,TX00011474,2,75,,33,Counter,7500000,0,2024-01-22 00:17:56,Nộp tiền mặt,Success
3692,TX00003692,3,706,705,2,Counter,31000000,15500,2024-01-22 01:21:07,Rút tiền ATM,Success
9234,TX00009234,3,694,409,13,Counter,100000,0,2024-01-22 02:34:37,Thanh toán điện/nước/internet,Success
8285,TX00008285,2,529,,48,Counter,10400000,0,2024-01-22 04:11:37,Giao dịch thường,Success
3583,TX00003583,4,122,,,InternetBanking,3100000,5000,2024-01-22 05:51:06,Nộp tiền mặt,Success
6332,TX00006332,2,512,,30,Counter,1000000,1000,2024-01-22 07:52:08,Nộp tiền mặt,Success
11822,TX00011822,1,,250,41,Counter,1300000,0,2024-01-22 07:57:59,Chuyển khoản nội bộ,Success
8424,TX00008424,1,,402,36,Counter,1100000,0,2024-01-22 12:12:53,Chuyển khoản nội bộ,Success
5796,TX00005796,3,656,595,,InternetBanking,100000,50,2024-01-22 12:42:31,Giao dịch thường,Success
7197,TX00007197,3,457,176,,ATM,4800000,2400,2024-01-22 15:52:53,Rút tiền ATM,Success
2364,TX00002364,3,716,801,42,Counter,900000,450,2024-01-22 17:57:46,Thanh toán điện/nước/internet,Success
4972,TX00004972,3,17,626,,InternetBanking,6300000,3150,2024-01-22 21:16:47,Giao dịch thường,Success
5146,TX00005146,1,,834,,InternetBanking,2500000,0,2024-01-22 22:44:01,Thanh toán điện/nước/internet,Success
2323,TX00002323,1,,719,16,Counter,9700000,0,2024-01-22 23:07:44,Nộp tiền mặt,Success
7586,TX00007586,3,678,441,8,Counter,9000000,4500,2024-01-23 03:14:48,Rút tiền ATM,Success
11026,TX00011026,1,,347,9,Counter,10300000,0,2024-01-23 03:33:03,Thanh toán điện/nước/internet,Success
7243,TX00007243,4,809,,10,Counter,1300000,10000,2024-01-23 05:19:42,Giao dịch thường,Success
6228,TX00006228,2,145,,,InternetBanking,5700000,0,2024-01-23 05:43:51,Nộp tiền mặt,Success
1529,TX00001529,2,505,,3,Counter,2100000,0,2024-01-23 07:47:53,Thanh toán điện/nước/internet,Success
9703,TX00009703,3,50,518,,InternetBanking,100000,0,2024-01-23 09:30:56,Thanh toán điện/nước/internet,Success
3677,TX00003677,1,,76,25,Counter,9600000,0,2024-01-23 11:14:32,Giao dịch thường,Failed
11950,TX00011950,3,462,713,,InternetBanking,27200000,13600,2024-01-23 12:53:14,Thanh toán điện/nước/internet,Success
6544,TX00006544,4,618,,16,Counter,5100000,5000,2024-01-23 14:42:27,Rút tiền ATM,Success
7699,TX00007699,3,373,45,15,Counter,300000,150,2024-01-23 14:51:24,Rút tiền ATM,Success
1134,TX00001134,1,,308,6,Counter,9500000,0,2024-01-23 15:07:21,Rút tiền ATM,Success
10136,TX00010136,1,,609,41,Counter,12300000,0,2024-01-23 20:30:20,Giao dịch thường,Success
7395,TX00007395,3,590,786,38,Counter,100000,0,2024-01-23 20:31:20,Chuyển khoản nội bộ,Success
11564,TX00011564,4,361,,30,Counter,5100000,5000,2024-01-23 21:06:00,Giao dịch thường,Success
9095,TX00009095,4,715,,48,Counter,4700000,3000,2024-01-23 22:15:34,Nộp tiền mặt,Success
1029,TX00001029,3,366,261,41,Counter,3900000,1950,2024-01-24 00:17:54,Thanh toán điện/nước/internet,Success
3792,TX00003792,2,204,,7,Counter,4300000,4300,2024-01-24 01:53:53,Thanh toán điện/nước/internet,Success
7835,TX00007835,3,314,522,23,Counter,5000000,0,2024-01-24 02:12:42,Giao dịch thường,Pending
3520,TX00003520,3,78,167,49,Counter,8000000,0,2024-01-24 02:16:03,Thanh toán điện/nước/internet,Success
4220,TX00004220,1,,351,,InternetBanking,5800000,0,2024-01-24 03:08:49,Chuyển khoản nội bộ,Success
7934,TX00007934,1,,379,6,Counter,9100000,0,2024-01-24 05:06:54,Giao dịch thường,Success
11118,TX00011118,3,183,698,17,Counter,5400000,2700,2024-01-24 06:26:02,Nộp tiền mặt,Success
9578,TX00009578,1,,566,,InternetBanking,4700000,0,2024-01-24 06:42:31,Thanh toán điện/nước/internet,Success
8091,TX00008091,1,,72,35,Counter,5800000,0,2024-01-24 06:45:41,Chuyển khoản nội bộ,Success
4070,TX00004070,3,815,715,33,Counter,7400000,3700,2024-01-24 07:44:34,Rút tiền ATM,Success
6032,TX00006032,2,89,,18,Counter,11000000,11000,2024-01-24 15:04:51,Thanh toán điện/nước/internet,Success
11952,TX00011952,4,628,,,ATM,6000000,3000,2024-01-24 16:00:58,Rút tiền ATM,Success
10377,TX00010377,1,,665,42,Counter,10100000,0,2024-01-24 18:04:33,Chuyển khoản nội bộ,Pending
5988,TX00005988,3,686,279,,ATM,4200000,2100,2024-01-24 18:45:12,Rút tiền ATM,Success
9558,TX00009558,3,189,400,27,Counter,17500000,8750,2024-01-24 19:51:11,Chuyển khoản nội bộ,Success
5505,TX00005505,1,,177,,InternetBanking,1700000,0,2024-01-24 20:06:51,Thanh toán điện/nước/internet,Success
6819,TX00006819,4,554,,15,Counter,1200000,5000,2024-01-24 20:17:48,Thanh toán điện/nước/internet,Success
1997,TX00001997,1,,480,,InternetBanking,11200000,0,2024-01-24 22:48:26,Thanh toán điện/nước/internet,Success
7326,TX00007326,2,127,,,InternetBanking,10300000,0,2024-01-25 02:19:52,Nộp tiền mặt,Success
11583,TX00011583,1,,130,25,Counter,5500000,0,2024-01-25 02:26:27,Chuyển khoản nội bộ,Success
358,TX00000358,3,301,101,,InternetBanking,600000,0,2024-01-25 06:30:35,Thanh toán điện/nước/internet,Success
971,TX00000971,2,356,,26,Counter,16000000,0,2024-01-25 09:19:34,Rút tiền ATM,Success
4795,TX00004795,4,646,,13,Counter,4600000,5000,2024-01-25 10:42:02,Nộp tiền mặt,Success
2061,TX00002061,3,302,503,1,Counter,100000,50,2024-01-25 11:26:43,Chuyển khoản nội bộ,Success
6439,TX00006439,3,705,675,39,Counter,35300000,0,2024-01-25 15:21:52,Rút tiền ATM,Success
2673,TX00002673,2,112,,10,Counter,7800000,7800,2024-01-25 16:39:18,Giao dịch thường,Success
577,TX00000577,4,174,,27,Counter,4500000,5000,2024-01-25 16:39:22,Thanh toán điện/nước/internet,Success
8685,TX00008685,3,471,217,19,Counter,1000000,500,2024-01-25 18:26:59,Chuyển khoản nội bộ,Success
11648,TX00011648,3,636,265,25,Counter,1300000,650,2024-01-25 20:47:48,Thanh toán điện/nước/internet,Success
5793,TX00005793,3,287,235,10,Counter,1800000,900,2024-01-25 21:04:06,Nộp tiền mặt,Success
9854,TX00009854,2,621,,,ATM,12800000,0,2024-01-25 21:42:58,Rút tiền ATM,Success
329,TX00000329,4,570,,43,Counter,3300000,10000,2024-01-26 02:04:25,Giao dịch thường,Success
8114,TX00008114,1,,318,44,Counter,800000,0,2024-01-26 02:57:29,Nộp tiền mặt,Success
4815,TX00004815,4,775,,34,Counter,4900000,3000,2024-01-26 04:50:33,Thanh toán điện/nước/internet,Success
7135,TX00007135,2,351,,41,Counter,600000,0,2024-01-26 06:39:31,Thanh toán điện/nước/internet,Success
6229,TX00006229,3,343,262,25,Counter,2200000,1100,2024-01-26 11:26:31,Chuyển khoản nội bộ,Success
5327,TX00005327,2,690,,22,Counter,12800000,12800,2024-01-26 12:30:52,Nộp tiền mặt,Success
6187,TX00006187,3,701,479,37,Counter,200000,0,2024-01-26 13:32:57,Nộp tiền mặt,Success
6490,TX00006490,3,723,710,2,Counter,2800000,1400,2024-01-26 20:50:07,Rút tiền ATM,Success
3634,TX00003634,4,564,,,InternetBanking,3500000,0,2024-01-26 23:44:50,Chuyển khoản nội bộ,Success
8321,TX00008321,3,738,514,3,Counter,20200000,10100,2024-01-27 01:42:02,Rút tiền ATM,Success
10933,TX00010933,2,696,,31,Counter,7600000,0,2024-01-27 03:47:06,Thanh toán điện/nước/internet,Success
4082,TX00004082,3,560,553,48,Counter,100000,50,2024-01-27 04:35:50,Nộp tiền mặt,Success
4160,TX00004160,3,542,613,,InternetBanking,600000,300,2024-01-27 05:02:59,Thanh toán điện/nước/internet,Success
4045,TX00004045,3,524,13,11,Counter,2900000,1450,2024-01-27 06:37:30,Rút tiền ATM,Success
9855,TX00009855,4,20,,23,Counter,1300000,5000,2024-01-27 06:39:43,Nộp tiền mặt,Success
5993,TX00005993,3,12,178,28,Counter,25700000,12850,2024-01-27 07:34:46,Chuyển khoản nội bộ,Success
1449,TX00001449,1,,330,11,Counter,4600000,0,2024-01-27 08:22:00,Chuyển khoản nội bộ,Success
6699,TX00006699,1,,527,,InternetBanking,13800000,0,2024-01-27 09:49:31,Chuyển khoản nội bộ,Success
10110,TX00010110,1,,741,,InternetBanking,4400000,0,2024-01-27 10:06:40,Chuyển khoản nội bộ,Success
8728,TX00008728,2,4,,,InternetBanking,4100000,0,2024-01-27 10:45:44,Nộp tiền mặt,Failed
3757,TX00003757,2,578,,19,Counter,100000,0,2024-01-27 10:47:54,Thanh toán điện/nước/internet,Success
8202,TX00008202,3,285,177,,InternetBanking,11600000,5800,2024-01-27 14:15:41,Giao dịch thường,Success
7894,TX00007894,3,688,689,,InternetBanking,100000,0,2024-01-27 14:27:05,Nộp tiền mặt,Success
2906,TX00002906,2,811,,20,Counter,18000000,18000,2024-01-27 17:34:49,Giao dịch thường,Success
1673,TX00001673,4,464,,31,Counter,1200000,0,2024-01-27 21:18:35,Rút tiền ATM,Success
6083,TX00006083,1,,376,9,Counter,7900000,0,2024-01-27 21:58:15,Rút tiền ATM,Success
641,TX00000641,2,462,,17,Counter,1800000,0,2024-01-27 23:22:31,Rút tiền ATM,Success
10594,TX00010594,3,753,736,48,Counter,5000000,0,2024-01-28 00:09:32,Nộp tiền mặt,Success
10061,TX00010061,1,,852,31,Counter,8900000,0,2024-01-28 00:14:16,Giao dịch thường,Success
1958,TX00001958,3,851,322,3,Counter,7700000,3850,2024-01-28 02:11:39,Thanh toán điện/nước/internet,Success
7661,TX00007661,4,599,,6,Counter,4600000,10000,2024-01-28 03:43:55,Chuyển khoản nội bộ,Success
4012,TX00004012,3,632,398,12,Counter,14400000,7200,2024-01-28 04:13:16,Giao dịch thường,Success
7976,TX00007976,3,584,378,12,Counter,2200000,0,2024-01-28 05:04:24,Thanh toán điện/nước/internet,Success
9481,TX00009481,1,,388,,ATM,8800000,0,2024-01-28 08:04:48,Rút tiền ATM,Success
10387,TX00010387,4,235,,19,Counter,500000,3000,2024-01-28 12:41:05,Chuyển khoản nội bộ,Success
1628,TX00001628,3,483,802,25,Counter,7500000,3750,2024-01-28 12:52:01,Nộp tiền mặt,Success
878,TX00000878,2,142,,6,Counter,1300000,0,2024-01-28 13:01:36,Rút tiền ATM,Success
1884,TX00001884,3,733,249,16,Counter,45200000,22600,2024-01-28 14:14:15,Chuyển khoản nội bộ,Success
11894,TX00011894,3,325,17,21,Counter,200000,100,2024-01-28 14:55:30,Rút tiền ATM,Success
1467,TX00001467,1,,239,28,Counter,14800000,0,2024-01-28 15:19:01,Nộp tiền mặt,Success
2920,TX00002920,4,72,,24,Counter,5400000,5000,2024-01-28 17:02:35,Thanh toán điện/nước/internet,Failed
7297,TX00007297,4,246,,16,Counter,5500000,10000,2024-01-28 17:15:23,Thanh toán điện/nước/internet,Success
3027,TX00003027,4,808,,,InternetBanking,2800000,0,2024-01-28 19:11:05,Chuyển khoản nội bộ,Success
7806,TX00007806,1,,3,4,Counter,6600000,0,2024-01-28 19:27:18,Rút tiền ATM,Failed
4266,TX00004266,1,,451,,InternetBanking,2800000,0,2024-01-28 22:37:19,Thanh toán điện/nước/internet,Success
1454,TX00001454,3,80,228,38,Counter,800000,0,2024-01-28 23:16:08,Thanh toán điện/nước/internet,Success
7638,TX00007638,1,,783,23,Counter,12800000,0,2024-01-29 01:05:57,Chuyển khoản nội bộ,Success
11640,TX00011640,3,834,71,37,Counter,4400000,2200,2024-01-29 05:06:42,Giao dịch thường,Success
999,TX00000999,1,,292,,InternetBanking,14100000,0,2024-01-29 05:43:59,Thanh toán điện/nước/internet,Success
9359,TX00009359,2,594,,13,Counter,100000,0,2024-01-29 06:02:49,Thanh toán điện/nước/internet,Success
9785,TX00009785,2,143,,18,Counter,1600000,0,2024-01-29 07:22:50,Nộp tiền mặt,Success
2485,TX00002485,4,631,,48,Counter,800000,0,2024-01-29 09:29:36,Nộp tiền mặt,Success
2983,TX00002983,1,,708,12,Counter,200000,0,2024-01-29 13:37:51,Rút tiền ATM,Success
3525,TX00003525,4,819,,45,Counter,2500000,5000,2024-01-29 15:19:16,Rút tiền ATM,Success
7647,TX00007647,1,,780,,InternetBanking,3000000,0,2024-01-29 15:24:51,Chuyển khoản nội bộ,Success
5787,TX00005787,3,497,398,19,Counter,300000,150,2024-01-29 16:05:22,Rút tiền ATM,Success
3380,TX00003380,2,841,,32,Counter,11600000,0,2024-01-29 16:32:42,Thanh toán điện/nước/internet,Success
3439,TX00003439,3,198,1,33,Counter,3200000,1600,2024-01-29 16:50:05,Thanh toán điện/nước/internet,Success
1095,TX00001095,1,,88,8,Counter,3000000,0,2024-01-29 19:16:03,Rút tiền ATM,Success
10755,TX00010755,3,125,275,41,Counter,100000,0,2024-01-30 01:27:45,Rút tiền ATM,Success
10778,TX00010778,3,299,806,11,Counter,22700000,11350,2024-01-30 04:11:59,Giao dịch thường,Success
1228,TX00001228,3,565,574,,InternetBanking,3200000,1600,2024-01-30 04:15:19,Giao dịch thường,Success
4308,TX00004308,1,,54,46,Counter,13500000,0,2024-01-30 04:46:39,Rút tiền ATM,Success
10119,TX00010119,1,,588,38,Counter,3900000,0,2024-01-30 06:04:53,Giao dịch thường,Success
10967,TX00010967,3,33,17,,InternetBanking,8100000,4050,2024-01-30 08:16:59,Giao dịch thường,Success
4705,TX00004705,1,,223,44,Counter,14500000,0,2024-01-30 09:02:06,Thanh toán điện/nước/internet,Success
8861,TX00008861,3,67,452,37,Counter,100000,0,2024-01-30 10:08:15,Thanh toán điện/nước/internet,Success
5804,TX00005804,3,329,127,41,Counter,23100000,11550,2024-01-30 10:25:43,Chuyển khoản nội bộ,Success
8855,TX00008855,1,,360,22,Counter,3000000,0,2024-01-30 11:49:48,Nộp tiền mặt,Success
7925,TX00007925,1,,450,31,Counter,2800000,0,2024-01-30 13:18:42,Chuyển khoản nội bộ,Success
7033,TX00007033,3,124,26,5,Counter,7900000,0,2024-01-30 14:54:51,Rút tiền ATM,Success
781,TX00000781,3,203,239,11,Counter,700000,350,2024-01-30 18:15:03,Giao dịch thường,Success
9184,TX00009184,3,134,828,38,Counter,4400000,2200,2024-01-30 21:58:04,Chuyển khoản nội bộ,Success
4723,TX00004723,1,,771,46,Counter,6900000,0,2024-01-30 23:54:19,Rút tiền ATM,Success
6653,TX00006653,1,,117,,InternetBanking,14400000,0,2024-01-31 03:38:21,Giao dịch thường,Success
5373,TX00005373,2,33,,10,Counter,800000,0,2024-01-31 04:55:50,Chuyển khoản nội bộ,Success
4222,TX00004222,2,276,,,InternetBanking,13600000,0,2024-01-31 09:10:45,Giao dịch thường,Success
11048,TX00011048,1,,197,32,Counter,4200000,0,2024-01-31 10:07:06,Nộp tiền mặt,Success
1251,TX00001251,2,414,,29,Counter,15800000,15800,2024-01-31 11:29:19,Rút tiền ATM,Success
10818,TX00010818,1,,24,7,Counter,9000000,0,2024-01-31 17:51:34,Chuyển khoản nội bộ,Success
9062,TX00009062,1,,421,,InternetBanking,10400000,0,2024-01-31 19:06:50,Chuyển khoản nội bộ,Success
2098,TX00002098,1,,517,45,Counter,6100000,0,2024-01-31 19:38:12,Chuyển khoản nội bộ,Success
1846,TX00001846,4,590,,8,Counter,1800000,0,2024-01-31 21:57:56,Giao dịch thường,Success
9562,TX00009562,2,853,,9,Counter,4200000,0,2024-01-31 23:51:24,Chuyển khoản nội bộ,Success
1346,TX00001346,3,679,429,14,Counter,300000,150,2024-02-01 00:10:25,Rút tiền ATM,Success
3440,TX00003440,2,173,,6,Counter,7500000,7500,2024-02-01 01:15:19,Rút tiền ATM,Success
6909,TX00006909,3,786,568,39,Counter,7900000,0,2024-02-01 03:42:03,Rút tiền ATM,Success
3333,TX00003333,1,,52,22,Counter,14000000,0,2024-02-01 05:51:30,Giao dịch thường,Success
2277,TX00002277,1,,70,31,Counter,7400000,0,2024-02-01 06:35:27,Nộp tiền mặt,Success
963,TX00000963,3,607,423,40,Counter,1100000,550,2024-02-01 06:44:30,Thanh toán điện/nước/internet,Success
5246,TX00005246,1,,468,21,Counter,1000000,0,2024-02-01 12:13:46,Thanh toán điện/nước/internet,Success
3824,TX00003824,2,644,,14,Counter,6200000,6200,2024-02-01 12:44:24,Nộp tiền mặt,Success
4407,TX00004407,1,,610,1,Counter,4100000,0,2024-02-01 14:13:41,Rút tiền ATM,Success
3023,TX00003023,3,732,213,2,Counter,6600000,0,2024-02-01 15:07:09,Thanh toán điện/nước/internet,Success
4397,TX00004397,3,93,826,33,Counter,10700000,5350,2024-02-01 16:06:46,Rút tiền ATM,Success
10313,TX00010313,2,319,,,InternetBanking,100000,0,2024-02-01 19:48:11,Thanh toán điện/nước/internet,Success
8149,TX00008149,2,437,,10,Counter,3600000,0,2024-02-01 21:52:33,Giao dịch thường,Success
335,TX00000335,1,,301,6,Counter,4900000,0,2024-02-02 00:01:06,Rút tiền ATM,Success
